Acoupar.exe - ISO3382 Acoustical Parameter File
Filename	Lsg_31.5 	Lsg_63   	Lsg_125  	Lsg_250  	Lsg_500  	Lsg_1000 	Lsg_2000 	Lsg_4000 	Lsg_8000 	Lsg_16000	Lsg_A    	Lsg_Lin  	Lno_31.5 	Lno_63   	Lno_125  	Lno_250  	Lno_500  	Lno_1000 	Lno_2000 	Lno_4000 	Lno_8000 	Lno_16000	Lno_A    	Lno_Lin  	StG_31.5 	StG_63   	StG_125  	StG_250  	StG_500  	StG_1000 	StG_2000 	StG_4000 	StG_8000 	StG_16000	StG_A    	StG_Lin  	C50_31.5 	C50_63   	C50_125  	C50_250  	C50_500  	C50_1000 	C50_2000 	C50_4000 	C50_8000 	C50_16000	C50_A    	C50_Lin  	C80_31.5 	C80_63   	C80_125  	C80_250  	C80_500  	C80_1000 	C80_2000 	C80_4000 	C80_8000 	C80_16000	C80_A    	C80_Lin  	D50_31.5 	D50_63   	D50_125  	D50_250  	D50_500  	D50_1000 	D50_2000 	D50_4000 	D50_8000 	D50_16000	D50_A    	D50_Lin  	ts _31.5 	ts _63   	ts _125  	ts _250  	ts _500  	ts _1000 	ts _2000 	ts _4000 	ts _8000 	ts _16000	ts _A    	ts _Lin  	EDT_31.5 	EDT_63   	EDT_125  	EDT_250  	EDT_500  	EDT_1000 	EDT_2000 	EDT_4000 	EDT_8000 	EDT_16000	EDT_A    	EDT_Lin  	Tus_31.5 	Tus_63   	Tus_125  	Tus_250  	Tus_500  	Tus_1000 	Tus_2000 	Tus_4000 	Tus_8000 	Tus_16000	Tus_A    	Tus_Lin  	T20_31.5 	T20_63   	T20_125  	T20_250  	T20_500  	T20_1000 	T20_2000 	T20_4000 	T20_8000 	T20_16000	T20_A    	T20_Lin  	T30_31.5 	T30_63   	T30_125  	T30_250  	T30_500  	T30_1000 	T30_2000 	T30_4000 	T30_8000 	T30_16000	T30_A    	T30_Lin  	IACCe_31.5 	IACCe_63   	IACCe_125  	IACCe_250  	IACCe_500  	IACCe_1000 	IACCe_2000 	IACCe_4000 	IACCe_8000 	IACCe_16000	IACCe_A    	IACCe_Lin  	tIACC_31.5 	tIACC_63   	tIACC_125  	tIACC_250  	tIACC_500  	tIACC_1000 	tIACC_2000 	tIACC_4000 	tIACC_8000 	tIACC_16000	tIACC_A    	tIACC_Lin  	wIACC_31.5 	wIACC_63   	wIACC_125  	wIACC_250  	wIACC_500  	wIACC_1000 	wIACC_2000 	wIACC_4000 	wIACC_8000 	wIACC_16000	wIACC_A    	wIACC_Lin  
G:\2020_CATALUNYA_JULY\17_07_2020\ElCogul/output/17_07_2020Test2_W_WY.wav	41.915	55.633	61.537	64.834	69.833	73.719	73.667	73.362	70.066	78.456	80.833	81.585	-13.822	-23.909	-29.221	-50.050	-74.873	-108.198	-119.994	-121.014	-131.170	-127.926	-80.900	-35.997	-27.085	-13.367	-7.463	-4.166	0.833	4.719	4.667	4.362	1.066	9.456	3.833	2.585	17.938	16.135	16.111	15.640	24.636	25.102	22.868	22.223	23.088	30.037	23.631	22.890	20.683	18.217	22.775	24.386	32.521	33.296	29.663	30.748	31.935	38.395	31.468	29.954	98.406	97.354	96.234	96.747	99.654	99.690	99.479	99.400	99.508	99.900	99.568	99.481	47192.008	19134.502	84.388	97.243	16.111	20.741	18.477	28.184	26.108	24.297	20.740	22.994	0.356	0.270	0.209	0.221	0.104	0.089	0.121	0.102	0.119	0.069	0.101	0.103	0.176	0.262	0.145	0.150	0.123	0.133	0.124	0.119	0.125	0.065	0.124	0.127	0.279	0.334	0.185	0.178	0.124	0.133	0.134	0.137	0.131	0.094	0.132	0.143	0.363	0.352	0.224	0.204	0.180	0.175	0.201	0.195	0.177	0.109	0.192	0.206	0.000	0.000	0.272	0.178	0.444	0.325	0.304	0.241	0.180	0.370	0.169	0.162	0.000	0.000	-1.000	-0.438	0.812	-0.396	0.271	0.875	-0.083	0.083	0.333	0.333	0.000	0.000	0.104	0.583	0.333	0.167	0.104	0.062	0.042	0.042	0.042	0.042
G:\2020_CATALUNYA_JULY\17_07_2020\GrauTallat/output/17_07_2020Test1_W_WY.wav	35.558	48.379	55.218	62.284	64.978	67.689	67.521	64.691	62.284	68.276	73.821	74.493	-6.121	-6.532	-21.454	-38.091	-64.856	-104.343	-114.261	-120.568	-129.098	-132.314	-84.448	-38.420	-33.442	-20.621	-13.782	-6.716	-4.022	-1.311	-1.479	-4.309	-6.716	-0.724	-3.179	-4.507	11.276	15.020	18.519	21.617	27.574	25.371	24.674	21.858	22.533	28.374	24.305	24.469	14.252	20.350	25.808	31.363	36.022	33.438	30.606	27.209	29.362	36.863	30.707	31.042	90.274	96.352	98.213	99.225	99.813	99.689	99.646	99.350	99.445	99.853	99.621	99.640	9425.226	1977.965	380.877	92.816	26.555	26.697	26.561	24.940	18.940	5.594	20.069	20.306	1.064	0.160	0.193	0.165	0.056	0.090	0.086	0.095	0.095	0.049	0.089	0.088	1.048	0.449	0.193	0.156	0.090	0.093	0.121	0.103	0.110	0.102	0.110	0.117	0.323	0.554	0.201	0.150	0.113	0.119	0.143	0.173	0.149	0.120	0.140	0.140	--	0.841	0.315	0.203	0.135	0.174	0.257	0.307	0.221	0.143	0.235	0.222	0.000	0.000	0.000	0.483	0.912	0.761	0.731	0.678	0.258	0.564	0.218	0.219	0.000	0.000	0.000	1.000	0.875	-0.417	-0.229	0.146	0.188	0.021	-0.250	0.979	0.000	0.000	0.000	0.042	0.312	0.146	0.083	0.062	0.042	0.042	0.042	0.125
G:\2020_CATALUNYA_JULY\17_07_2020\GrauTallat/output/17_07_2020Test2_W_WY.wav	38.090	50.218	55.506	60.465	65.699	68.410	67.639	64.498	61.509	65.771	73.917	74.421	-9.416	-7.419	-22.704	-40.689	-60.306	-95.533	-113.232	-121.149	-130.390	-132.426	-74.481	-36.985	-30.910	-18.782	-13.494	-8.535	-3.301	-0.590	-1.361	-4.502	-7.491	-3.229	-3.083	-4.579	15.998	16.126	16.989	19.954	27.357	24.829	22.583	21.895	21.687	24.769	23.295	23.389	23.157	21.343	23.336	25.865	32.734	31.009	29.148	27.639	28.591	33.299	29.575	29.468	97.462	97.427	97.765	98.956	99.715	99.659	99.348	99.262	99.300	99.663	99.468	99.492	3330.419	2120.900	410.951	144.831	63.207	38.099	37.322	29.648	17.330	12.624	29.713	31.131	0.403	0.255	0.253	0.143	0.061	0.131	0.119	0.104	0.108	0.102	0.115	0.114	0.208	0.246	0.196	0.162	0.128	0.117	0.131	0.141	0.124	0.101	0.123	0.126	0.188	0.497	0.217	0.203	0.130	0.116	0.149	0.170	0.170	0.132	0.140	0.141	--	1.096	0.392	0.271	0.214	0.232	0.305	0.352	0.257	0.168	0.277	0.268	0.000	0.340	0.272	0.841	0.687	0.262	0.210	0.362	0.300	0.204	0.284	0.318	0.000	1.000	1.000	-0.188	-0.083	0.021	0.021	0.042	0.042	-0.708	0.042	0.021	0.000	0.188	0.104	0.521	0.333	0.146	0.083	0.042	0.042	0.042	0.083	0.104
G:\2020_CATALUNYA_JULY\18_07_2020\Apotecari3/output/Apotecari3Test1_W_WY.wav	34.464	44.606	55.965	61.834	63.666	66.046	66.359	65.721	63.227	66.671	73.186	73.794	-3.132	-10.746	-29.082	-41.150	-66.979	-97.520	-118.205	-117.392	-129.519	-131.061	-75.839	-36.414	-34.536	-24.394	-13.035	-7.166	-5.334	-2.954	-2.641	-3.279	-5.773	-2.329	-3.814	-5.206	3.227	14.105	13.365	19.221	19.381	19.914	17.017	18.039	20.717	22.988	18.386	18.199	6.776	18.062	21.166	26.459	29.605	29.713	26.095	27.256	30.168	34.354	27.865	27.596	57.216	96.238	95.358	98.816	98.575	98.632	97.380	98.267	99.117	99.500	98.309	98.391	5849.999	1631.459	315.228	231.382	76.710	67.164	76.946	45.713	29.532	19.138	49.842	51.292	1.134	0.271	0.245	0.154	0.142	0.151	0.178	0.140	0.143	0.124	0.150	0.144	0.430	0.304	0.182	0.152	0.144	0.162	0.158	0.161	0.140	0.112	0.158	0.160	0.391	0.801	0.250	0.191	0.173	0.166	0.177	0.176	0.154	0.127	0.171	0.175	0.536	0.746	0.311	0.193	0.180	0.187	0.200	0.203	0.170	0.139	0.192	0.200	0.000	0.664	0.472	0.628	0.616	0.404	0.367	0.310	0.306	0.262	0.269	0.307	0.000	1.000	-0.771	0.000	0.104	0.042	-0.042	-0.250	-0.083	-0.083	0.000	0.000	0.000	0.229	0.833	0.500	0.312	0.146	0.083	0.062	0.042	0.042	0.083	0.083
G:\2020_CATALUNYA_JULY\18_07_2020\Apotecari3/output/Apotecari3Test2_W_WY.wav	32.900	48.794	56.111	64.175	66.573	70.467	68.766	65.710	62.452	70.042	75.465	76.160	2.855	-2.122	-13.486	-49.928	-71.734	-99.894	-118.541	-117.566	-130.166	-130.681	-69.522	-32.686	-36.100	-20.206	-12.889	-4.825	-2.427	1.467	-0.234	-3.290	-6.548	1.042	-1.535	-2.840	2.855	13.196	13.126	14.392	19.078	22.330	19.301	18.745	19.830	25.339	20.168	19.319	5.429	17.442	18.243	25.991	29.133	31.282	29.780	27.541	29.024	36.094	29.783	29.045	55.387	94.166	95.326	96.450	98.758	99.322	98.839	98.670	98.967	99.708	99.035	98.844	5387.453	291.956	298.573	84.257	29.502	41.013	26.341	28.738	27.382	15.094	28.245	29.151	1.665	0.292	0.167	0.150	0.171	0.154	0.129	0.141	0.138	0.124	0.139	0.141	0.367	0.393	0.360	0.267	0.127	0.119	0.119	0.144	0.128	0.096	0.121	0.127	0.417	0.943	0.358	0.204	0.174	0.130	0.164	0.166	0.155	0.120	0.150	0.161	0.891	0.885	0.338	0.217	0.177	0.160	0.181	0.203	0.189	0.138	0.176	0.189	0.000	0.597	0.000	0.351	0.272	0.194	0.175	0.276	0.176	0.341	0.109	0.110	0.000	1.000	0.000	-1.000	0.979	-0.708	-0.938	-0.958	0.188	0.021	-0.917	-0.917	0.000	0.375	0.000	0.750	0.292	0.146	0.104	0.062	0.042	0.042	0.083	0.083
G:\Siberia\Adyrgan/output/Siberiaposition10_0001_W_WY.wav	50.241	71.155	75.588	78.229	81.323	88.778	83.684	79.655	77.157	89.385	92.125	93.215	14.898	14.345	18.255	-19.878	-39.937	-69.470	-92.401	-101.773	-104.515	-88.605	-63.522	-14.548	-18.759	2.155	6.588	9.229	12.323	19.778	14.684	10.655	8.157	20.385	15.125	14.215	8.112	13.775	14.432	11.466	14.725	21.142	18.113	16.280	17.783	29.569	19.276	18.630	9.126	16.269	18.872	18.921	21.026	27.548	24.641	22.556	24.240	33.951	25.830	24.956	80.031	93.575	95.251	92.389	95.773	99.120	98.264	97.522	98.361	99.885	98.697	98.578	49145.379	5253.776	1294.115	363.760	124.553	34.256	28.697	27.373	17.106	11.769	26.252	31.921	1.516	0.270	0.198	0.238	0.158	0.108	0.165	0.202	0.150	0.077	0.130	0.120	1.789	0.772	0.427	0.324	0.229	0.109	0.218	0.231	0.195	0.115	0.161	0.166	--	1.937	0.957	0.309	0.284	0.194	0.215	0.234	0.241	0.090	0.214	0.237	--	1.755	1.564	0.360	0.278	0.252	0.250	0.255	0.264	0.182	0.264	0.438	0.000	0.561	0.530	0.093	0.254	0.147	0.113	0.328	0.419	0.562	0.124	0.155	0.000	-1.000	1.000	-1.000	-0.562	0.125	-0.083	0.188	0.021	-0.125	-0.062	-0.062	0.000	0.500	0.167	0.500	0.333	0.167	0.083	0.042	0.042	0.042	0.042	0.042
G:\Siberia\Adyrgan/output/Siberiaposition10_take2_W_WY.wav	51.496	71.501	75.160	78.050	81.054	88.288	85.324	80.236	77.217	89.648	92.447	93.375	25.522	27.469	15.538	-14.031	-43.336	-65.809	-90.459	-101.666	-96.746	-81.920	-46.615	-7.449	-17.504	2.501	6.160	9.050	12.054	19.288	16.324	11.236	8.217	20.648	15.447	14.375	-nan(ind)	14.659	14.683	11.264	14.493	20.756	20.115	16.642	12.704	14.881	18.124	16.782	-nan(ind)	16.503	19.272	18.332	20.543	27.411	25.736	23.694	14.462	15.345	21.703	19.780	72.748	95.087	95.606	91.883	95.143	98.892	98.799	97.690	94.256	96.256	98.149	97.604	10453.346	4897.480	1497.182	380.507	151.634	52.902	45.122	33.927	57.369	26.499	40.481	46.658	2.206	0.208	0.200	0.244	0.164	0.097	0.093	0.147	0.228	0.093	0.109	0.113	0.172	0.550	0.210	0.333	0.280	0.132	0.162	0.190	0.238	0.136	0.160	0.197	0.305	2.063	0.423	0.308	0.284	0.197	0.222	0.237	2.078	2.273	0.280	0.475	0.294	1.860	1.086	0.457	0.285	0.240	0.251	0.254	1.672	--	1.555	1.674	0.000	0.558	0.488	0.116	0.311	0.086	0.232	0.302	0.347	0.572	0.132	0.132	0.000	-1.000	1.000	-1.000	-0.646	0.333	-0.229	0.208	0.021	-0.125	0.208	-0.188	0.000	0.333	0.167	0.438	0.333	0.146	0.083	0.062	0.042	0.042	0.042	0.042
G:\Siberia\Adyrgan/output/Siberiaposition11_W_WY.wav	59.702	77.906	80.745	82.431	88.015	93.000	92.170	87.922	88.891	92.519	98.624	99.151	25.299	31.949	19.798	-7.109	-34.069	-64.569	-91.249	-94.468	-87.938	-77.820	-38.070	1.123	-9.298	8.906	11.745	13.431	19.015	24.000	23.170	18.922	19.891	23.519	21.624	20.151	5.833	15.100	12.931	10.817	18.828	21.646	19.937	18.228	22.699	23.223	20.446	19.406	7.944	17.709	18.179	16.011	25.132	28.653	25.913	24.584	29.381	26.124	26.486	24.494	73.608	95.945	92.092	91.366	98.024	98.871	98.595	98.375	99.400	99.378	98.817	98.657	45832.047	12078.682	3304.158	573.047	217.315	80.846	71.427	38.521	19.680	12.878	43.105	54.217	1.008	0.285	0.265	0.225	0.159	0.104	0.144	0.161	0.091	0.089	0.117	0.124	1.472	0.179	0.347	0.462	0.228	0.156	0.191	0.250	0.191	0.132	0.182	0.181	1.458	2.547	0.299	0.414	0.239	0.212	0.228	0.233	0.181	0.155	0.227	0.278	1.429	--	--	0.616	0.368	0.237	0.275	0.268	0.287	--	0.249	0.434	0.000	0.000	0.000	0.288	0.716	0.765	0.677	0.455	0.658	0.629	0.302	0.182	0.000	0.000	0.000	1.000	0.938	-0.438	-0.250	0.188	0.042	-0.125	-0.292	-0.292	0.000	0.000	0.000	0.604	0.312	0.167	0.104	0.062	0.042	0.042	0.062	0.062
G:\Siberia\Adyrgan/output/Siberiaposition12_0001_W_WY.wav	63.286	78.732	83.668	84.637	83.207	93.652	89.870	87.729	89.859	98.440	100.802	102.656	40.843	39.782	30.498	6.877	-13.961	-49.822	-73.496	-77.404	-87.029	-78.627	-26.221	12.856	-5.714	9.732	14.668	15.637	14.207	24.652	20.870	18.729	20.859	29.440	23.802	23.656	-nan(ind)	3.052	11.812	20.095	20.294	28.163	25.745	24.790	32.115	30.160	29.266	25.519	-nan(ind)	5.005	12.244	21.730	22.341	29.454	26.540	25.612	33.118	30.689	30.249	26.119	44.819	54.552	81.351	96.418	95.975	99.209	98.739	99.337	99.924	99.896	99.775	99.685	18239.391	8102.749	6093.057	1829.193	552.404	494.886	453.158	61.632	14.272	2.537	45.379	33.576	0.786	1.270	1.117	0.143	0.123	0.068	0.077	0.061	0.011	0.009	0.012	0.011	0.514	0.705	--	0.049	0.035	0.092	0.100	0.090	0.007	0.008	0.013	0.013	--	1.253	--	0.070	0.078	--	0.035	--	--	--	0.034	--	--	--	--	--	--	--	0.078	--	0.096	--	--	--	0.289	0.466	0.898	0.690	0.739	0.860	0.619	0.455	0.666	0.660	0.353	0.323	-1.000	1.000	0.062	-0.146	-0.042	-0.021	0.021	0.333	-0.188	-0.021	-0.021	-0.021	0.208	0.354	1.042	0.625	0.229	0.167	0.104	0.042	0.042	0.042	0.042	0.042
G:\Siberia\Adyrgan/output/Siberiaposition13_0001_W_WY.wav	64.189	73.671	77.661	79.576	75.302	76.921	77.841	79.532	73.206	73.809	85.071	87.094	38.800	35.878	29.686	1.271	-31.075	-56.444	-74.758	-87.811	-82.488	-75.125	-25.684	12.105	-4.811	4.671	8.661	10.576	6.302	7.921	8.841	10.532	4.206	4.809	8.071	8.094	-5.174	-0.868	9.710	16.681	13.632	10.381	11.132	13.927	8.425	-0.496	11.317	9.157	-3.857	-0.526	10.952	18.852	14.978	11.065	13.184	17.996	9.124	0.214	12.959	10.094	24.012	45.610	89.513	97.864	94.904	90.770	91.363	95.529	86.532	47.190	92.256	89.076	5494.995	2851.866	298.702	96.533	82.279	55.263	53.126	31.020	108.318	388.694	51.642	132.515	2.238	1.951	0.423	0.070	0.124	0.395	0.243	0.088	0.654	2.266	0.208	0.335	0.847	0.930	1.817	0.200	0.579	1.773	0.714	0.388	1.913	1.347	1.210	1.466	0.500	0.827	1.248	0.643	1.073	1.255	1.065	0.583	1.296	--	1.200	1.243	--	0.675	--	0.831	0.866	0.875	0.870	0.788	--	--	0.883	0.892	0.017	0.028	0.114	0.785	0.518	0.408	0.297	0.508	0.434	0.528	0.383	0.329	-1.000	1.000	1.000	-0.396	-0.083	0.042	0.042	0.000	-0.188	-0.083	0.000	0.000	0.021	0.021	0.042	0.604	0.354	0.167	0.104	0.062	0.042	0.042	0.062	0.062
G:\Siberia\Adyrgan/output/Siberiaposition14_0001_W_WY.wav	45.621	65.257	67.610	69.286	73.781	86.034	89.048	91.434	86.456	99.254	98.211	99.376	14.122	15.804	3.913	-26.511	-56.170	-82.387	-100.251	-101.775	-95.854	-85.896	-57.900	-5.829	-23.379	-3.743	-1.390	0.286	4.781	17.034	20.048	22.434	17.456	30.254	21.211	20.376	0.030	12.127	15.029	17.683	18.442	18.571	20.065	24.270	26.470	34.643	23.982	25.534	1.857	13.775	19.713	23.745	20.964	23.863	26.382	30.247	32.581	38.139	29.750	30.910	50.129	93.504	93.792	97.251	96.529	97.504	98.139	99.506	99.745	99.966	99.502	99.691	64460.246	2250.610	533.119	296.074	119.659	48.176	57.239	19.881	13.758	5.579	15.071	10.345	1.612	0.329	0.209	0.134	0.121	0.102	0.088	0.050	0.047	0.037	0.047	0.040	1.872	0.313	0.215	0.188	0.411	0.165	0.145	0.066	0.067	0.048	0.065	0.058	1.185	1.004	0.880	0.174	0.372	0.344	0.296	0.134	0.108	0.054	0.139	0.127	--	0.830	0.674	0.575	0.649	0.496	0.363	0.277	0.148	0.101	0.307	--	0.000	0.362	0.012	0.475	0.174	0.181	0.108	0.260	0.333	0.563	0.181	0.296	0.000	1.000	-1.000	-0.167	-0.438	-0.417	-0.688	-0.021	-0.062	0.021	-0.042	0.021	0.000	0.125	0.021	0.583	0.271	0.146	0.083	0.062	0.042	0.042	0.042	0.042
G:\Siberia\Adyrgan/output/Siberiaposition14_0002_W_WY.wav	58.349	73.763	75.778	80.354	80.976	88.197	84.016	82.291	79.851	90.195	92.728	93.957	41.806	38.687	19.035	-3.331	-39.071	-69.742	-94.273	-99.136	-93.671	-89.318	-33.068	5.715	-10.651	4.763	6.778	11.354	11.976	19.197	15.016	13.291	10.851	21.195	15.728	14.957	-nan(ind)	6.745	13.786	17.380	19.989	22.442	18.027	17.058	18.625	28.994	20.477	19.673	-nan(ind)	6.982	15.820	23.120	22.762	28.095	22.325	21.362	23.598	31.912	24.986	22.756	36.675	72.533	92.625	96.765	97.928	99.136	97.154	97.616	98.565	99.874	98.759	98.669	756.066	1100.470	704.777	301.609	113.524	34.781	57.538	21.785	17.515	5.852	23.752	24.792	1.857	1.453	0.265	0.130	0.095	0.073	0.090	0.094	0.120	0.074	0.076	0.075	--	1.891	0.256	0.244	0.281	0.099	0.199	0.190	0.154	0.037	0.109	0.123	--	--	1.933	0.214	0.139	0.227	0.736	0.465	0.352	0.066	0.184	0.231	--	--	1.723	0.588	0.668	0.660	0.644	0.565	0.975	--	0.660	1.538	0.605	0.174	0.283	0.521	0.191	0.177	0.130	0.259	0.479	0.503	0.114	0.129	1.000	1.000	-1.000	-0.083	-0.312	-0.438	-0.125	0.958	-0.062	0.021	0.354	0.354	0.583	0.062	0.104	0.604	0.271	0.146	0.083	0.062	0.042	0.042	0.042	0.042
G:\Siberia\Adyrgan/output/Siberiaposition15_W_WY.wav	39.446	46.470	43.101	34.659	32.988	39.842	36.932	33.498	49.377	63.168	57.479	61.694	17.865	13.299	2.292	-17.781	-49.531	-80.499	-103.303	-105.568	-96.570	-86.596	-49.023	-14.017	-29.554	-22.530	-25.899	-34.341	-36.012	-29.158	-32.068	-35.502	-19.623	-5.832	-19.521	-17.306	-9.279	-11.077	-8.872	-9.613	-9.491	-11.339	-10.906	-8.543	-9.822	-9.590	-9.649	-9.941	-7.439	-8.356	-6.877	-7.178	-7.562	-9.169	-8.380	-6.473	-6.985	-7.241	-7.244	-7.513	13.186	8.651	11.637	10.945	10.192	6.865	7.513	12.276	9.437	9.902	9.783	9.235	13700.273	17750.816	3203.189	2097.154	537.802	486.338	638.887	821.200	383.524	361.242	361.146	451.301	2.655	2.389	3.316	2.701	3.095	3.289	3.053	3.549	2.932	3.111	3.098	3.015	0.734	1.545	0.756	1.219	0.967	0.812	0.962	0.885	1.016	1.001	0.997	1.123	--	1.005	0.537	0.719	0.759	0.649	0.755	0.752	0.811	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	0.000	0.371	0.156	0.192	0.302	0.196	0.561	0.252	0.711	0.684	0.670	0.576	0.000	0.792	-1.000	-1.000	-1.000	0.021	0.021	-0.021	0.000	0.000	0.000	0.000	0.000	1.875	1.021	0.104	0.333	0.167	0.083	0.042	0.042	0.042	0.042	0.042
G:\Siberia\Adyrgan/output/Siberiaposition15_0002_W_WY.wav	48.709	63.599	70.191	74.231	75.938	81.736	81.003	79.517	80.059	80.192	88.378	88.832	23.368	19.818	7.999	-11.106	-45.868	-76.053	-94.674	-101.490	-88.023	-79.734	-48.777	-10.295	-20.291	-5.401	1.191	5.231	6.938	12.736	12.003	10.517	11.059	11.192	11.378	9.832	4.018	6.352	11.491	14.848	17.321	18.610	15.319	15.295	20.085	12.111	16.963	16.394	7.626	8.205	15.501	17.596	19.382	21.376	19.118	18.764	23.468	12.740	19.956	18.927	61.461	71.371	90.066	91.984	96.644	96.896	93.449	96.734	98.974	94.203	96.825	96.678	5616.303	18226.566	2407.595	1344.842	187.358	114.109	152.644	49.323	30.211	37.913	69.504	81.778	0.998	1.312	0.278	0.284	0.158	0.121	0.239	0.128	0.095	0.118	0.126	0.124	0.407	1.031	0.473	0.541	0.110	0.294	0.422	0.208	0.062	--	0.238	0.304	0.295	0.788	0.977	0.716	0.180	0.369	0.593	0.458	0.180	1.276	0.798	1.051	0.204	0.861	0.823	0.548	0.645	0.656	0.622	0.459	0.837	--	0.714	0.818	0.602	0.878	0.797	0.859	0.887	0.898	0.782	0.769	0.482	0.469	0.589	0.557	-1.000	1.000	-0.104	-0.229	-0.042	0.021	0.000	0.312	-0.042	-0.083	-0.021	-0.021	0.833	0.604	0.958	0.625	0.271	0.146	0.083	0.042	0.042	0.042	0.062	0.042
G:\Siberia\Adyrgan/output/Siberiaposition16_take_0001_W_WY.wav	48.058	59.745	63.725	64.776	67.464	76.960	78.475	80.758	77.146	85.368	87.183	87.929	20.951	21.542	10.182	-6.992	-33.661	-69.027	-86.530	-89.933	-100.261	-97.199	-46.454	-9.976	-20.942	-9.255	-5.275	-4.224	-1.536	7.960	9.475	11.758	8.146	16.368	10.183	8.929	0.518	3.749	8.400	14.107	14.348	16.877	16.006	21.245	27.898	31.121	20.155	20.626	2.316	7.037	13.003	20.099	21.377	24.324	26.548	29.841	34.912	38.110	28.968	28.071	50.947	58.703	76.755	91.736	91.834	93.271	92.946	98.857	99.793	99.919	98.381	98.835	8308.421	32062.260	28980.262	4496.359	1700.554	1633.073	927.243	252.545	161.908	99.921	314.841	265.064	1.645	1.412	1.339	0.303	0.299	0.298	0.299	0.246	0.244	0.190	0.244	0.243	0.267	1.005	0.865	--	0.336	--	--	0.018	0.016	0.005	0.015	0.013	0.170	--	0.159	0.135	--	--	--	--	0.026	0.009	0.065	0.090	--	--	--	--	--	--	--	--	--	--	--	--	0.000	0.000	0.000	0.202	0.738	0.638	0.654	0.805	0.593	0.621	0.386	0.297	0.000	0.000	0.000	1.000	0.771	-0.417	-0.229	0.167	0.167	-0.167	0.167	-0.167	0.000	0.000	0.000	0.042	0.250	0.167	0.083	0.062	0.042	0.042	0.042	0.042
G:\Siberia\Adyrgan/output/Siberiaposition17_0001_W_WY.wav	44.157	56.446	53.462	49.848	50.204	61.253	65.913	64.256	60.190	71.500	72.013	72.932	26.501	22.673	16.399	-14.206	-43.216	-77.516	-93.198	-100.202	-88.935	-77.179	-41.589	-4.860	-24.843	-12.554	-15.538	-19.152	-18.796	-7.747	-3.087	-4.744	-8.810	2.500	-4.987	-6.068	-9.531	-3.250	-5.246	0.356	0.666	-2.241	-1.011	-4.526	-6.329	-8.968	-3.755	-4.810	-6.377	-2.626	-2.950	3.939	5.229	4.507	9.578	12.658	-0.410	-6.810	3.935	0.706	10.025	32.437	23.030	51.769	53.644	37.697	44.314	26.843	18.893	11.258	29.805	25.125	3302.417	3930.022	2610.583	579.072	459.430	403.736	355.607	287.617	451.786	585.506	430.205	581.399	2.644	2.557	2.398	1.264	0.907	0.649	0.430	0.393	2.412	2.628	1.712	2.282	--	1.104	1.442	1.852	1.802	0.913	0.271	0.261	1.431	0.873	2.081	1.787	--	0.601	--	1.206	1.162	1.153	0.557	0.872	--	--	1.279	--	--	--	--	0.922	0.833	0.833	0.838	0.838	--	--	--	--	0.098	0.000	0.000	0.184	0.384	0.347	0.369	0.387	0.571	0.453	0.298	0.237	1.000	0.000	0.000	-1.000	-0.979	0.438	0.229	0.188	0.021	-0.042	0.208	0.208	0.146	0.000	0.000	0.562	0.333	0.146	0.083	0.062	0.042	0.042	0.062	0.062
G:\Siberia\Adyrgan/output/Siberiaposition18_0001_W_WY.wav	51.124	63.582	68.101	68.148	71.599	80.469	81.768	81.755	78.426	86.583	88.816	89.213	17.508	23.045	17.290	-10.004	-41.651	-67.099	-89.362	-95.855	-90.048	-74.125	-44.642	-12.567	-17.876	-5.418	-0.899	-0.852	2.599	11.469	12.768	12.755	9.426	17.583	11.816	10.213	5.133	-0.647	4.479	4.040	4.652	4.646	1.951	2.494	11.745	11.189	4.272	5.191	6.000	1.117	7.969	10.234	9.870	15.758	14.907	17.434	19.876	16.105	16.174	14.703	75.060	46.438	73.409	70.245	72.708	74.065	60.516	63.882	93.707	92.423	72.719	76.740	5404.391	17313.996	3804.353	867.134	1004.301	336.451	582.942	347.965	69.524	198.202	310.979	298.497	2.295	2.500	0.626	0.420	0.448	0.417	0.485	0.460	0.383	0.075	0.420	0.377	2.479	1.988	0.863	0.511	0.450	0.231	0.240	0.109	0.216	0.183	0.250	0.253	1.731	--	1.313	0.572	0.511	0.229	0.248	0.317	--	2.440	0.228	--	1.583	--	1.285	0.939	1.016	1.200	0.499	0.607	1.753	--	1.431	1.607	0.000	0.597	0.593	0.080	0.533	0.387	0.472	0.480	0.385	0.452	0.333	0.323	0.000	-0.729	-0.312	-0.104	-0.042	-0.021	-0.021	0.292	0.062	-0.021	-0.021	-0.021	0.000	1.854	1.333	0.354	0.292	0.146	0.104	0.062	0.042	0.042	0.042	0.042
